setup_id,variant,date,asian_low,sweep_low,fvg_high,fvg_low,trigger_candle_low,entry_time,entry_price,stop_loss,take_profit,exit_time,exit_price,exit_type,pnl,pnl_percent,risk,reward,winner,frustrated
83,B - Le Structurel,2019-09-25,8830.277857,8784.828738,8820.845021,8817.414898,8813.698933,2019-09-25 03:10:00,8821.702551,8816.914898,8826.490204,2019-09-25 03:30:00,8816.914898,SL,-4.787652999999409,-0.054271303893109565,4.787652999999409,4.787652999999409,False,True
83,C - Le Momentum,2019-09-25,8830.277857,8784.828738,8820.845021,8817.414898,8813.698933,2019-09-25 03:10:00,8821.702551,8813.198933,8830.206169000001,2019-09-25 03:30:00,8813.198933,SL,-8.503618000000642,-0.09639429521500585,8.503618000000642,8.503618000000642,False,True
84,A - Le Sanctuaire,2019-10-14,8982.060763,8926.321277,8980.345702,8979.202328,8975.486362,2019-10-14 03:45:00,8980.917389,8925.821277,9036.013501000001,2019-10-15 01:30:00,9036.013501000001,TP,55.096112000001085,0.6134797773274684,55.096112000001085,55.096112000001085,True,False
84,B - Le Structurel,2019-10-14,8982.060763,8926.321277,8980.345702,8979.202328,8975.486362,2019-10-14 03:45:00,8980.917389,8978.702328,8983.132450000001,2019-10-14 03:45:00,8983.132450000001,TP,2.2150610000007873,0.024664083902094864,2.2150610000007873,2.2150610000007873,True,False
84,C - Le Momentum,2019-10-14,8982.060763,8926.321277,8980.345702,8979.202328,8975.486362,2019-10-14 03:45:00,8980.917389,8974.986362,8986.848416,2019-10-14 04:10:00,8974.986362,SL,-5.93102700000054,-0.06604032464729022,5.93102700000054,5.93102700000054,False,True
85,A - Le Sanctuaire,2019-10-22,9083.249367,9072.673157,9079.533401,9078.675871,9077.81834,2019-10-22 03:50:00,9080.105088,9072.173157,9088.037019000001,2019-10-22 04:25:00,9088.037019000001,TP,7.931931000000986,0.08735505727222907,7.931931000000986,7.931931000000986,True,False
85,B - Le Structurel,2019-10-22,9083.249367,9072.673157,9079.533401,9078.675871,9077.81834,2019-10-22 03:50:00,9080.105088,9078.175871,9082.034305000001,2019-10-22 03:50:00,9082.034305000001,TP,1.92921700000079,0.02124663736051234,1.92921700000079,1.92921700000079,True,False
85,C - Le Momentum,2019-10-22,9083.249367,9072.673157,9079.533401,9078.675871,9077.81834,2019-10-22 03:50:00,9080.105088,9077.31834,9082.891836,2019-10-22 03:55:00,9082.891836,TP,2.7867480000004434,0.030690702067791346,2.7867480000004434,2.7867480000004434,True,False
86,A - Le Sanctuaire,2019-11-13,9423.688993,9398.534764,9413.112783,9405.109165,9411.969409,2019-11-13 04:25:00,9414.542001,9398.034764,9431.049238,2019-11-13 07:30:00,9431.049238,TP,16.507236999999805,0.17533765315664243,16.507236999999805,16.507236999999805,True,False
86,B - Le Structurel,2019-11-13,9423.688993,9398.534764,9413.112783,9405.109165,9411.969409,2019-11-13 04:25:00,9414.542001,9404.609165,9424.474837,2019-11-13 06:50:00,9424.474837,TP,9.932835999999952,0.10550524920856373,9.932835999999952,9.932835999999952,True,False
86,C - Le Momentum,2019-11-13,9423.688993,9398.534764,9413.112783,9405.109165,9411.969409,2019-11-13 04:25:00,9414.542001,9411.469409,9417.614593,2019-11-13 04:30:00,9411.469409,SL,-3.0725920000004407,-0.03263665932632808,3.0725920000004407,3.0725920000004407,False,True
87,A - Le Sanctuaire,2019-11-20,9489.147158,9481.429383,9492.863124,9490.862219,9490.576376,2019-11-20 04:25:00,9494.578185,9480.929383,9508.226987,2019-11-20 05:05:00,9480.929383,SL,-13.648801999999705,-0.14375364270065993,13.648801999999705,13.648801999999705,False,False
87,B - Le Structurel,2019-11-20,9489.147158,9481.429383,9492.863124,9490.862219,9490.576376,2019-11-20 04:25:00,9494.578185,9490.362219,9498.794151,2019-11-20 04:30:00,9490.362219,SL,-4.215965999999753,-0.04440393156865402,4.215965999999753,4.215965999999753,False,False
87,C - Le Momentum,2019-11-20,9489.147158,9481.429383,9492.863124,9490.862219,9490.576376,2019-11-20 04:25:00,9494.578185,9490.076376,9499.079994,2019-11-20 04:30:00,9490.076376,SL,-4.501808999999412,-0.04741452344993683,4.501808999999412,4.501808999999412,False,False
88,A - Le Sanctuaire,2019-11-26,9573.470995,9565.75322,9571.184247,9569.183342,9569.469186,2019-11-26 03:45:00,9571.47009,9565.25322,9577.68696,2019-11-26 04:30:00,9577.68696,TP,6.216870000000199,0.06495209138766894,6.216870000000199,6.216870000000199,True,False
88,B - Le Structurel,2019-11-26,9573.470995,9565.75322,9571.184247,9569.183342,9569.469186,2019-11-26 03:45:00,9571.47009,9568.683342,9574.256838000001,2019-11-26 04:00:00,9574.256838000001,TP,2.7867480000004434,0.02911515131737139,2.7867480000004434,2.7867480000004434,True,False
88,C - Le Momentum,2019-11-26,9573.470995,9565.75322,9571.184247,9569.183342,9569.469186,2019-11-26 03:45:00,9571.47009,9568.969186,9573.970994000001,2019-11-26 04:00:00,9573.970994000001,TP,2.500904000000446,0.026128734420988467,2.500904000000446,2.500904000000446,True,False
89,A - Le Sanctuaire,2020-01-03,10023.363665,9958.948725,10003.697156,9999.991872,9999.991872,2020-01-03 04:00:00,10005.407287,9958.448725,10052.365849,2020-01-03 08:30:00,10052.365849,TP,46.9585619999998,0.46933183880493246,46.9585619999998,46.9585619999998,True,False
89,B - Le Structurel,2020-01-03,10023.363665,9958.948725,10003.697156,9999.991872,9999.991872,2020-01-03 04:00:00,10005.407287,9999.491872,10011.322702,2020-01-03 04:00:00,10011.322702,TP,5.915414999999484,0.05912218093995402,5.915414999999484,5.915414999999484,True,False
89,C - Le Momentum,2020-01-03,10023.363665,9958.948725,10003.697156,9999.991872,9999.991872,2020-01-03 04:00:00,10005.407287,9999.491872,10011.322702,2020-01-03 04:00:00,10011.322702,TP,5.915414999999484,0.05912218093995402,5.915414999999484,5.915414999999484,True,False
90,A - Le Sanctuaire,2020-01-06,9987.165889,9944.982654,9972.05973,9970.064577,9969.494533,2020-01-06 04:15:00,9973.484839,9944.482654,10002.487024000002,2020-01-06 08:40:00,10002.487024000002,TP,29.00218500000119,0.2907928920350083,29.00218500000119,29.00218500000119,True,False
90,B - Le Structurel,2020-01-06,9987.165889,9944.982654,9972.05973,9970.064577,9969.494533,2020-01-06 04:15:00,9973.484839,9969.564577,9977.405101000002,2020-01-06 04:20:00,9969.564577,SL,-3.9202620000014576,-0.039306842726343647,3.9202620000014576,3.9202620000014576,False,True
90,C - Le Momentum,2020-01-06,9987.165889,9944.982654,9972.05973,9970.064577,9969.494533,2020-01-06 04:15:00,9973.484839,9968.994533,9977.975145000002,2020-01-06 04:20:00,9968.994533,SL,-4.49030600000151,-0.045022437718486914,4.49030600000151,4.49030600000151,False,True
91,A - Le Sanctuaire,2020-01-14,10342.588145,10307.245435,10334.037489,10332.042336,10330.617227,2020-01-14 03:00:00,10338.312817,10306.745435,10369.880199,2020-01-14 04:10:00,10369.880199,TP,31.56738199999927,0.3053436528646226,31.56738199999927,31.56738199999927,True,False
91,B - Le Structurel,2020-01-14,10342.588145,10307.245435,10334.037489,10332.042336,10330.617227,2020-01-14 03:00:00,10338.312817,10331.542336,10345.083298,2020-01-14 03:15:00,10345.083298,TP,6.770480999999563,0.06548922556170282,6.770480999999563,6.770480999999563,True,False
91,C - Le Momentum,2020-01-14,10342.588145,10307.245435,10334.037489,10332.042336,10330.617227,2020-01-14 03:00:00,10338.312817,10330.117227,10346.508407,2020-01-14 03:15:00,10346.508407,TP,8.195589999999356,0.07927396031703339,8.195589999999356,8.195589999999356,True,False
92,A - Le Sanctuaire,2020-01-27,10266.202287,10211.47809,10261.926959,10261.641937,10252.521238,2020-01-27 03:55:00,10265.917265,10210.97809,10320.85644,2020-01-27 05:00:00,10210.97809,SL,-54.93917499999952,-0.5351608977729232,54.93917499999952,54.93917499999952,False,False
92,B - Le Structurel,2020-01-27,10266.202287,10211.47809,10261.926959,10261.641937,10252.521238,2020-01-27 03:55:00,10265.917265,10261.141937,10270.692593,2020-01-27 04:00:00,10261.141937,SL,-4.775327999999718,-0.04651633046255334,4.775327999999718,4.775327999999718,False,False
92,C - Le Momentum,2020-01-27,10266.202287,10211.47809,10261.926959,10261.641937,10252.521238,2020-01-27 03:55:00,10265.917265,10252.021238,10279.813292,2020-01-27 04:00:00,10252.021238,SL,-13.896027000000686,-0.13536079281855273,13.896027000000686,13.896027000000686,False,False
93,A - Le Sanctuaire,2020-01-31,10478.828593,10418.118937,10437.500424,10434.935227,10427.239637,2020-01-31 04:50:00,10439.495577,10417.618937,10461.372217,2020-01-31 06:00:00,10461.372217,TP,21.876640000000407,0.20955648516388475,21.876640000000407,21.876640000000407,True,False
93,B - Le Structurel,2020-01-31,10478.828593,10418.118937,10437.500424,10434.935227,10427.239637,2020-01-31 04:50:00,10439.495577,10434.435227,10444.555927,2020-01-31 04:50:00,10434.435227,SL,-5.060349999999744,-0.04847312748662458,5.060349999999744,5.060349999999744,False,True
93,C - Le Momentum,2020-01-31,10478.828593,10418.118937,10437.500424,10434.935227,10427.239637,2020-01-31 04:50:00,10439.495577,10426.739637,10452.251516999999,2020-01-31 05:00:00,10452.251516999999,TP,12.7559399999991,0.12218923707485088,12.7559399999991,12.7559399999991,True,False
94,A - Le Sanctuaire,2020-02-13,10901.230986,10843.656571,10876.434084,10873.868887,10873.298844,2020-02-13 04:30:00,10879.854346,10843.156571,10916.552121,2020-02-13 08:30:00,10916.552121,TP,36.69777500000055,0.33730024164792755,36.69777500000055,36.69777500000055,True,False
94,B - Le Structurel,2020-02-13,10901.230986,10843.656571,10876.434084,10873.868887,10873.298844,2020-02-13 04:30:00,10879.854346,10873.368887,10886.339805,2020-02-13 04:40:00,10873.368887,SL,-6.485458999999537,-0.05960979617694909,6.485458999999537,6.485458999999537,False,True
94,C - Le Momentum,2020-02-13,10901.230986,10843.656571,10876.434084,10873.868887,10873.298844,2020-02-13 04:30:00,10879.854346,10872.798844,10886.909848,2020-02-13 04:45:00,10872.798844,SL,-7.055501999999251,-0.06484923212775565,7.055501999999251,7.055501999999251,False,True
95,A - Le Sanctuaire,2020-02-24,10544.098598,10403.297801,10446.051079,10436.93038,10436.360336,2020-02-24 03:50:00,10455.456801,10402.797801,10508.115801,2020-02-24 06:00:00,10508.115801,TP,52.65899999999965,0.5036508782185695,52.65899999999965,52.65899999999965,True,False
95,B - Le Structurel,2020-02-24,10544.098598,10403.297801,10446.051079,10436.93038,10436.360336,2020-02-24 03:50:00,10455.456801,10436.43038,10474.483222,2020-02-24 04:05:00,10474.483222,TP,19.026421000000482,0.18197598978344706,19.026421000000482,19.026421000000482,True,False
95,C - Le Momentum,2020-02-24,10544.098598,10403.297801,10446.051079,10436.93038,10436.360336,2020-02-24 03:50:00,10455.456801,10435.860336,10475.053266,2020-02-24 04:45:00,10435.860336,SL,-19.596465000000535,-0.18742810929242473,19.596465000000535,19.596465000000535,False,True
96,A - Le Sanctuaire,2020-02-26,10078.657905,9929.591473,10064.976856,10050.725763,10028.494058,2020-02-26 04:10:00,10067.827074,9929.091473,10206.562675000001,2020-02-26 08:35:00,10206.562675000001,TP,138.73560100000032,1.3780093756107785,138.73560100000032,138.73560100000032,True,False
96,B - Le Structurel,2020-02-26,10078.657905,9929.591473,10064.976856,10050.725763,10028.494058,2020-02-26 04:10:00,10067.827074,10050.225763,10085.428385000001,2020-02-26 04:10:00,10050.225763,SL,-17.60131100000035,-0.17482730752751455,17.60131100000035,17.60131100000035,False,True
96,C - Le Momentum,2020-02-26,10078.657905,9929.591473,10064.976856,10050.725763,10028.494058,2020-02-26 04:10:00,10067.827074,10027.994058,10107.660090000001,2020-02-26 05:20:00,10107.660090000001,TP,39.8330160000005,0.39564660484553427,39.8330160000005,39.8330160000005,True,False
97,A - Le Sanctuaire,2020-03-05,10045.595369,9930.161517,9988.020954,9986.595845,9978.900255,2020-03-05 03:40:00,9989.446063,9929.661517,10049.230608999998,2020-03-05 05:30:00,9929.661517,SL,-59.784545999998954,-0.5984770889492609,59.784545999998954,59.784545999998954,False,False
97,B - Le Structurel,2020-03-05,10045.595369,9930.161517,9988.020954,9986.595845,9978.900255,2020-03-05 03:40:00,9989.446063,9986.095845,9992.796280999999,2020-03-05 03:40:00,9986.095845,SL,-3.350217999999586,-0.03353757534572902,3.350217999999586,3.350217999999586,False,True
97,C - Le Momentum,2020-03-05,10045.595369,9930.161517,9988.020954,9986.595845,9978.900255,2020-03-05 03:40:00,9989.446063,9978.400255,10000.491870999998,2020-03-05 03:40:00,9978.400255,SL,-11.045807999998942,-0.11057477992610233,11.045807999998942,11.045807999998942,False,True
98,A - Le Sanctuaire,2020-03-06,9713.829927,9551.65249,9589.845419,9586.425157,9565.903583,2020-03-06 04:55:00,9594.690791,9551.15249,9638.229092000001,2020-03-06 06:45:00,9551.15249,SL,-43.5383010000005,-0.4537749256165737,43.5383010000005,43.5383010000005,False,False
98,B - Le Structurel,2020-03-06,9713.829927,9551.65249,9589.845419,9586.425157,9565.903583,2020-03-06 04:55:00,9594.690791,9585.925157,9603.456425000002,2020-03-06 04:55:00,9585.925157,SL,-8.765634000001228,-0.09135921303710544,8.765634000001228,8.765634000001228,False,True
98,C - Le Momentum,2020-03-06,9713.829927,9551.65249,9589.845419,9586.425157,9565.903583,2020-03-06 04:55:00,9594.690791,9565.403583,9623.977999000002,2020-03-06 05:10:00,9565.403583,SL,-29.287208000001556,-0.30524389621261694,29.287208000001556,29.287208000001556,False,False
99,A - Le Sanctuaire,2020-03-17,8093.211596,7965.698798,8082.656845,8072.102094,8025.604139,2020-03-17 04:50:00,8112.609516,7965.198798,8260.020234,2020-03-17 05:20:00,8260.020234,TP,147.41071799999918,1.81705673999556,147.4107180000001,147.4107180000001,True,False
99,B - Le Structurel,2020-03-17,8093.211596,7965.698798,8082.656845,8072.102094,8025.604139,2020-03-17 04:50:00,8112.609516,8071.602094,8153.616938000001,2020-03-17 04:50:00,8071.602094,SL,-41.00742200000059,-0.5054775768404011,41.00742200000059,41.00742200000059,False,True
99,C - Le Momentum,2020-03-17,8093.211596,7965.698798,8082.656845,8072.102094,8025.604139,2020-03-17 04:50:00,8112.609516,8025.104139,8200.114893000002,2020-03-17 05:20:00,8200.114893000002,TP,87.50537700000132,1.07863415375065,87.50537700000041,87.50537700000041,True,False
100,A - Le Sanctuaire,2020-03-26,8393.594092,8353.942461,8407.001478,8406.716214,8388.459349,2020-03-26 04:05:00,8424.97308,8353.442461,8496.503698999999,2020-03-26 07:10:00,8353.442461,SL,-71.5306189999992,-0.8490308315620066,71.5306189999992,71.5306189999992,False,False
100,B - Le Structurel,2020-03-26,8393.594092,8353.942461,8407.001478,8406.716214,8388.459349,2020-03-26 04:05:00,8424.97308,8406.216214,8443.729946,2020-03-26 04:05:00,8406.216214,SL,-18.756865999999718,-0.22263413570455848,18.756865999999718,18.756865999999718,False,True
100,C - Le Momentum,2020-03-26,8393.594092,8353.942461,8407.001478,8406.716214,8388.459349,2020-03-26 04:05:00,8424.97308,8387.959349,8461.986810999999,2020-03-26 04:10:00,8387.959349,SL,-37.0137309999991,-0.43933352247576674,37.0137309999991,37.0137309999991,False,True
101,A - Le Sanctuaire,2020-04-03,8575.021697,8568.745899,8591.281718,8589.8554,8578.159596,2020-04-03 04:30:00,8595.275407,8568.245899,8622.304914999999,2020-04-03 05:05:00,8622.304914999999,TP,27.029507999999623,0.31446936508848533,27.029507999999623,27.029507999999623,True,False
101,B - Le Structurel,2020-04-03,8575.021697,8568.745899,8591.281718,8589.8554,8578.159596,2020-04-03 04:30:00,8595.275407,8589.3554,8601.195413999998,2020-04-03 04:30:00,8589.3554,SL,-5.9200069999988045,-0.0688751287152189,5.9200069999988045,5.9200069999988045,False,True
101,C - Le Momentum,2020-04-03,8575.021697,8568.745899,8591.281718,8589.8554,8578.159596,2020-04-03 04:30:00,8595.275407,8577.659596,8612.891217999999,2020-04-03 04:30:00,8577.659596,SL,-17.615810999999667,-0.2049476039552303,17.615810999999667,17.615810999999667,False,True
102,A - Le Sanctuaire,2020-04-15,9843.873876,9762.288507,9819.626476,9811.639097,9804.792773,2020-04-15 03:20:00,9823.334902,9761.788507,9884.881297000002,2020-04-15 07:20:00,9761.788507,SL,-61.54639500000121,-0.6265325942157439,61.54639500000121,61.54639500000121,False,False
102,B - Le Structurel,2020-04-15,9843.873876,9762.288507,9819.626476,9811.639097,9804.792773,2020-04-15 03:20:00,9823.334902,9811.139097,9835.530707000002,2020-04-15 03:30:00,9811.139097,SL,-12.1958050000012,-0.12415137141988483,12.1958050000012,12.1958050000012,False,False
102,C - Le Momentum,2020-04-15,9843.873876,9762.288507,9819.626476,9811.639097,9804.792773,2020-04-15 03:20:00,9823.334902,9804.292773,9842.377031000002,2020-04-15 03:30:00,9804.292773,SL,-19.042129000001296,-0.19384586996137512,19.042129000001296,19.042129000001296,False,False
103,A - Le Sanctuaire,2020-04-17,10133.986886,10108.598431,10151.387961,10150.817434,10140.262683,2020-04-17 03:45:00,10156.237441,10108.098431,10204.376450999998,2020-04-17 05:25:00,10204.376450999998,TP,48.13900999999896,0.4739846845807803,48.13900999999896,48.13900999999896,True,False
103,B - Le Structurel,2020-04-17,10133.986886,10108.598431,10151.387961,10150.817434,10140.262683,2020-04-17 03:45:00,10156.237441,10150.317434,10162.157447999998,2020-04-17 03:45:00,10162.157447999998,TP,5.9200069999988045,0.0582893717716776,5.9200069999988045,5.9200069999988045,True,False
103,C - Le Momentum,2020-04-17,10133.986886,10108.598431,10151.387961,10150.817434,10140.262683,2020-04-17 03:45:00,10156.237441,10139.762683,10172.712198999998,2020-04-17 04:00:00,10139.762683,SL,-16.474757999998474,-0.16221320243549114,16.474757999998474,16.474757999998474,False,True
104,A - Le Sanctuaire,2020-05-01,9985.364587,9955.982443,9975.380363,9971.10141,9970.530883,2020-05-01 03:00:00,9979.374053,9955.482443,10003.265662999998,2020-05-01 03:20:00,10003.265662999998,TP,23.891609999998764,0.23940990560241066,23.891609999998764,23.891609999998764,True,False
104,B - Le Structurel,2020-05-01,9985.364587,9955.982443,9975.380363,9971.10141,9970.530883,2020-05-01 03:00:00,9979.374053,9970.60141,9988.146696,2020-05-01 03:05:00,9970.60141,SL,-8.772643000000244,-0.0879077480552301,8.772643000000244,8.772643000000244,False,True
104,C - Le Momentum,2020-05-01,9985.364587,9955.982443,9975.380363,9971.10141,9970.530883,2020-05-01 03:00:00,9979.374053,9970.030883,9988.717223,2020-05-01 03:05:00,9970.030883,SL,-9.3431700000001,-0.09362481003697178,9.3431700000001,9.3431700000001,False,True
105,A - Le Sanctuaire,2020-05-11,10512.531589,10490.281034,10512.816853,10506.541055,10504.54421,2020-05-11 04:45:00,10515.098961,10489.781034,10540.416888,2020-05-11 05:15:00,10489.781034,SL,-25.317927000000054,-0.2407768780294226,25.317927000000054,25.317927000000054,False,False
105,B - Le Structurel,2020-05-11,10512.531589,10490.281034,10512.816853,10506.541055,10504.54421,2020-05-11 04:45:00,10515.098961,10506.041055,10524.156867,2020-05-11 04:55:00,10524.156867,TP,9.057906000000003,0.08614189969676314,9.057906000000003,9.057906000000003,True,False
105,C - Le Momentum,2020-05-11,10512.531589,10490.281034,10512.816853,10506.541055,10504.54421,2020-05-11 04:45:00,10515.098961,10504.04421,10526.153712,2020-05-11 05:10:00,10504.04421,SL,-11.05475099999967,-0.10513216319695338,11.05475099999967,11.05475099999967,False,False
106,A - Le Sanctuaire,2020-05-21,10755.576116,10738.175041,10767.271921,10756.431907,10758.143488,2020-05-21 03:55:00,10768.983502,10737.675041,10800.291962999998,2020-05-21 07:35:00,10800.291962999998,TP,31.308460999998715,0.29072809884223666,31.308460999998715,31.308460999998715,True,False
106,B - Le Structurel,2020-05-21,10755.576116,10738.175041,10767.271921,10756.431907,10758.143488,2020-05-21 03:55:00,10768.983502,10755.931907,10782.035096999998,2020-05-21 04:20:00,10755.931907,SL,-13.051594999998997,-0.1211961648708541,13.051594999998997,13.051594999998997,False,True
106,C - Le Momentum,2020-05-21,10755.576116,10738.175041,10767.271921,10756.431907,10758.143488,2020-05-21 03:55:00,10768.983502,10757.643488,10780.323515999999,2020-05-21 04:20:00,10757.643488,SL,-11.340013999999428,-0.10530254780215215,11.340013999999428,11.340013999999428,False,True
107,A - Le Sanctuaire,2020-05-22,10573.007457,10545.051632,10569.869559,10568.157977,10561.596916,2020-05-22 03:15:00,10577.856937,10544.551632,10611.162242,2020-05-22 04:00:00,10611.162242,TP,33.30530499999986,0.3148587204228688,33.30530499999986,33.30530499999986,True,False
107,B - Le Structurel,2020-05-22,10573.007457,10545.051632,10569.869559,10568.157977,10561.596916,2020-05-22 03:15:00,10577.856937,10567.657977,10588.055897,2020-05-22 03:30:00,10588.055897,TP,10.198959999999715,0.0964180179477097,10.198959999999715,10.198959999999715,True,False
107,C - Le Momentum,2020-05-22,10573.007457,10545.051632,10569.869559,10568.157977,10561.596916,2020-05-22 03:15:00,10577.856937,10561.096916,10594.616958,2020-05-22 03:30:00,10594.616958,TP,16.76002100000005,0.15844439095574858,16.76002100000005,16.76002100000005,True,False
108,A - Le Sanctuaire,2020-06-08,11208.289338,11178.336667,11196.593533,11192.029317,11181.189302,2020-06-08 03:20:00,11197.734587,11177.836667,11217.632507000002,2020-06-08 03:55:00,11217.632507000002,TP,19.89792000000125,0.1776959423837543,19.89792000000125,19.89792000000125,True,False
108,B - Le Structurel,2020-06-08,11208.289338,11178.336667,11196.593533,11192.029317,11181.189302,2020-06-08 03:20:00,11197.734587,11191.529317,11203.939857000001,2020-06-08 03:25:00,11191.529317,SL,-6.205270000000382,-0.05541540524816854,6.205270000000382,6.205270000000382,False,True
108,C - Le Momentum,2020-06-08,11208.289338,11178.336667,11196.593533,11192.029317,11181.189302,2020-06-08 03:20:00,11197.734587,11180.689302,11214.779872000001,2020-06-08 03:55:00,11214.779872000001,TP,17.04528500000015,0.1522208342014898,17.04528500000015,17.04528500000015,True,False
109,A - Le Sanctuaire,2020-06-11,11385.43799,11321.824222,11368.607441,11368.322178,11366.610597,2020-06-11 03:10:00,11379.447455,11321.324222,11437.570688,2020-06-11 06:15:00,11321.324222,SL,-58.123233000000255,-0.5107737720117647,58.123233000000255,58.123233000000255,False,False
109,B - Le Structurel,2020-06-11,11385.43799,11321.824222,11368.607441,11368.322178,11366.610597,2020-06-11 03:10:00,11379.447455,11367.822178,11391.072731999999,2020-06-11 03:25:00,11367.822178,SL,-11.625276999999187,-0.10216029421438359,11.625276999999187,11.625276999999187,False,True
109,C - Le Momentum,2020-06-11,11385.43799,11321.824222,11368.607441,11368.322178,11366.610597,2020-06-11 03:10:00,11379.447455,11366.110597,11392.784312999998,2020-06-11 03:30:00,11366.110597,SL,-13.336857999998756,-0.11720127934804685,13.336857999998756,13.336857999998756,False,True
110,A - Le Sanctuaire,2020-06-25,11358.697296,11304.70892,11335.55942,11330.703323,11327.561142,2020-06-25 02:30:00,11345.271615,11304.20892,11386.33431,2020-06-25 03:05:00,11386.33431,TP,41.06269500000053,0.36193664103828094,41.06269500000053,41.06269500000053,True,False
110,B - Le Structurel,2020-06-25,11358.697296,11304.70892,11335.55942,11330.703323,11327.561142,2020-06-25 02:30:00,11345.271615,11330.203323,11360.339907,2020-06-25 02:40:00,11360.339907,TP,15.068291999999929,0.13281561263000163,15.068291999999929,15.068291999999929,True,False
110,C - Le Momentum,2020-06-25,11358.697296,11304.70892,11335.55942,11330.703323,11327.561142,2020-06-25 02:30:00,11345.271615,11327.061142,11363.482087999999,2020-06-25 03:00:00,11363.482087999999,TP,18.210472999999183,0.1605115647995809,18.210472999999183,18.210472999999183,True,False
111,A - Le Sanctuaire,2020-06-26,11506.379785,11463.81752,11498.66716,11481.527993,11495.239326,2020-06-26 03:55:00,11508.093702,11463.31752,11552.869884,2020-06-26 05:25:00,11552.869884,TP,44.77618199999961,0.3890842667732009,44.77618199999961,44.77618199999961,True,False
111,B - Le Structurel,2020-06-26,11506.379785,11463.81752,11498.66716,11481.527993,11495.239326,2020-06-26 03:55:00,11508.093702,11481.027993,11535.159411,2020-06-26 04:30:00,11535.159411,TP,27.065709000000425,0.23518846562134488,27.065709000000425,27.065709000000425,True,False
111,C - Le Momentum,2020-06-26,11506.379785,11463.81752,11498.66716,11481.527993,11495.239326,2020-06-26 03:55:00,11508.093702,11494.739326,11521.448078,2020-06-26 04:10:00,11521.448078,TP,13.35437599999932,0.11604333737462054,13.35437599999932,13.35437599999932,True,False
112,A - Le Sanctuaire,2020-06-30,11385.83431,11370.123407,11392.689977,11390.690408,11383.549088,2020-06-30 03:30:00,11393.261283,11369.623407,11416.899159,2020-06-30 06:30:00,11416.899159,TP,23.637876000000688,0.20747242964813772,23.637876000000688,23.637876000000688,True,False
112,B - Le Structurel,2020-06-30,11385.83431,11370.123407,11392.689977,11390.690408,11383.549088,2020-06-30 03:30:00,11393.261283,11390.190408,11396.332158,2020-06-30 03:30:00,11390.190408,SL,-3.0708749999994325,-0.026953432592487947,3.0708749999994325,3.0708749999994325,False,True
112,C - Le Momentum,2020-06-30,11385.83431,11370.123407,11392.689977,11390.690408,11383.549088,2020-06-30 03:30:00,11393.261283,11383.049088,11403.473478,2020-06-30 03:30:00,11383.049088,SL,-10.212195000000065,-0.08963364173204545,10.212195000000065,10.212195000000065,False,True
113,A - Le Sanctuaire,2020-07-07,12073.400561,12035.694393,12062.831408,12054.83313,12053.976172,2020-07-07 03:00:00,12062.831408,12035.194393,12090.468423,2020-07-07 05:15:00,12035.194393,SL,-27.637015000000247,-0.2291088556677625,27.637015000000247,27.637015000000247,False,False
113,B - Le Structurel,2020-07-07,12073.400561,12035.694393,12062.831408,12054.83313,12053.976172,2020-07-07 03:00:00,12062.831408,12054.33313,12071.329686,2020-07-07 03:10:00,12071.329686,TP,8.498277999999118,0.07045011003273335,8.498277999999118,8.498277999999118,True,False
113,C - Le Momentum,2020-07-07,12073.400561,12035.694393,12062.831408,12054.83313,12053.976172,2020-07-07 03:00:00,12062.831408,12053.476172,12072.186644,2020-07-07 03:10:00,12072.186644,TP,9.355235999999422,0.07755422987836076,9.355235999999422,9.355235999999422,True,False
114,A - Le Sanctuaire,2020-07-16,12083.684061,11993.417781,12096.824089,12091.682339,12091.396686,2020-07-16 02:50:00,12099.394964,11992.917781,12205.872146999998,2020-07-16 05:35:00,11992.917781,SL,-106.47718299999906,-0.8800207226626333,106.47718299999906,106.47718299999906,False,False
114,B - Le Structurel,2020-07-16,12083.684061,11993.417781,12096.824089,12091.682339,12091.396686,2020-07-16 02:50:00,12099.394964,12091.182339,12107.607588999997,2020-07-16 02:50:00,12091.182339,SL,-8.212624999998297,-0.06787632790262468,8.212624999998297,8.212624999998297,False,False
114,C - Le Momentum,2020-07-16,12083.684061,11993.417781,12096.824089,12091.682339,12091.396686,2020-07-16 02:50:00,12099.394964,12090.896686,12107.893241999998,2020-07-16 02:50:00,12090.896686,SL,-8.498277999999118,-0.07023721454902924,8.498277999999118,8.498277999999118,False,False
115,A - Le Sanctuaire,2020-07-22,12389.33254,12319.347608,12348.484192,12346.198969,12345.342011,2020-07-22 03:25:00,12349.055497,12318.847608,12379.263385999999,2020-07-22 04:40:00,12379.263385999999,TP,30.20788899999934,0.24461699931090158,30.20788899999934,30.20788899999934,True,False
115,B - Le Structurel,2020-07-22,12389.33254,12319.347608,12348.484192,12346.198969,12345.342011,2020-07-22 03:25:00,12349.055497,12345.698969,12352.412025,2020-07-22 03:25:00,12352.412025,TP,3.356528000000253,0.027180443077737128,3.356528000000253,3.356528000000253,True,False
115,C - Le Momentum,2020-07-22,12389.33254,12319.347608,12348.484192,12346.198969,12345.342011,2020-07-22 03:25:00,12349.055497,12344.842011,12353.268982999998,2020-07-22 03:25:00,12353.268982999998,TP,4.213485999998738,0.034119904967811795,4.213485999998738,4.213485999998738,True,False
